Longitude,Latitude,He3_ppb
-96.36363636363636,-88.18181818181819,4.489969166431325
-92.72727272727273,-88.18181818181819,6.030930140478147
-89.0909090909091,-88.18181818181819,6.564942130119812
-85.45454545454545,-88.18181818181819,5.548713627082992
-81.81818181818183,-88.18181818181819,5.108893049820765
-78.18181818181819,-88.18181818181819,6.054792768574266
-74.54545454545455,-88.18181818181819,7.673044111398461
-70.9090909090909,-88.18181818181819,5.97969182220647
-67.27272727272728,-88.18181818181819,6.197937205920515
-63.63636363636364,-88.18181818181819,7.848858611818166
-60.0,-88.18181818181819,8.300697820490855
-56.363636363636374,-88.18181818181819,5.858377176648162
-52.727272727272734,-88.18181818181819,6.103843612679741
-49.09090909090909,-88.18181818181819,4.7335316723938625
-45.45454545454547,-88.18181818181819,7.297482171773848
-41.81818181818181,-88.18181818181819,6.876889889079662
-38.18181818181819,-88.18181818181819,5.965729899498972
-34.54545454545456,-88.18181818181819,6.849094136188535
-30.909090909090907,-88.18181818181819,7.838809848884465
-27.27272727272728,-88.18181818181819,5.997529661935109
-23.636363636363654,-88.18181818181819,5.804577215495364
-20.0,-88.18181818181819,6.955676358008497
-16.363636363636374,-88.18181818181819,5.7915188944284495
-12.72727272727272,-88.18181818181819,5.740438956658092
-9.090909090909093,-88.18181818181819,5.6114295124373434
-5.4545454545454675,-88.18181818181819,5.853577012703053
-1.818181818181813,-88.18181818181819,8.046770969749584
1.818181818181813,-88.18181818181819,6.787121932972814
5.454545454545439,-88.18181818181819,7.492957477543569
9.090909090909093,-88.18181818181819,6.926652582558486
12.72727272727272,-88.18181818181819,5.380630360739003
16.363636363636346,-88.18181818181819,5.558488058903404
20.0,-88.18181818181819,7.16008458012757
23.636363636363626,-88.18181818181819,6.908457613364537
27.272727272727252,-88.18181818181819,6.39317814319812
30.909090909090907,-88.18181818181819,6.774679897793864
34.54545454545453,-88.18181818181819,6.312656074006008
38.18181818181819,-88.18181818181819,5.94014124222768
41.81818181818181,-88.18181818181819,7.260430743386564
45.45454545454544,-88.18181818181819,8.24524252362709
49.09090909090909,-88.18181818181819,6.8980811158483455
52.72727272727272,-88.18181818181819,7.063823365175088
56.363636363636346,-88.18181818181819,5.330863679961081
60.0,-88.18181818181819,7.100332221417882
63.636363636363626,-88.18181818181819,8.14559910695422
67.27272727272725,-88.18181818181819,7.699451404717106
70.9090909090909,-88.18181818181819,6.105798953630761
74.54545454545453,-88.18181818181819,6.831391654285924
78.18181818181819,-88.18181818181819,6.235741333436495
81.81818181818181,-88.18181818181819,5.149052190311692
85.45454545454544,-88.18181818181819,6.542271267669888
89.09090909090907,-88.18181818181819,3.867102178191612
92.72727272727269,-88.18181818181819,5.881580297323569
96.36363636363637,-88.18181818181819,6.273788759996684
100.0,-88.18181818181819,5.619331184536785
103.63636363636363,-88.18181818181819,5.543849003243801
107.27272727272725,-88.18181818181819,8.031741816338155
110.90909090909088,-88.18181818181819,6.306452853017191
114.54545454545456,-88.18181818181819,6.600302439301386
118.18181818181819,-88.18181818181819,6.4811582771513585
121.81818181818181,-88.18181818181819,5.024448333386932
125.45454545454544,-88.18181818181819,4.608429185656906
129.09090909090907,-88.18181818181819,8.500838674296832
132.7272727272727,-88.18181818181819,5.285251783541646
136.36363636363637,-88.18181818181819,6.954442865789986
140.0,-88.18181818181819,6.090400052552036
143.63636363636363,-88.18181818181819,6.122301051197968
147.27272727272725,-88.18181818181819,4.933513980033088
150.90909090909088,-88.18181818181819,7.3358030201801006
154.54545454545456,-88.18181818181819,5.727733789867189
158.1818181818182,-88.18181818181819,5.877529366186328
161.8181818181818,-88.18181818181819,7.589150408674182
165.45454545454544,-88.18181818181819,7.966229115602842
169.09090909090907,-88.18181818181819,6.386981595437356
172.7272727272727,-88.18181818181819,7.969765810496519
176.36363636363637,-88.18181818181819,7.168287218794721
180.0,-88.18181818181819,7.014515463858365
-180.0,-86.36363636363636,8.875039906664009
-176.36363636363637,-86.36363636363636,6.555825013667368
-172.72727272727272,-86.36363636363636,6.835598547960869
-169.0909090909091,-86.36363636363636,6.689360756156228
-165.45454545454547,-86.36363636363636,6.035012233403142
-161.8181818181818,-86.36363636363636,5.947274333311429
-158.1818181818182,-86.36363636363636,5.246283512026425
-154.54545454545456,-86.36363636363636,7.309787284614982
-150.9090909090909,-86.36363636363636,7.227732085112688
-147.27272727272728,-86.36363636363636,4.445518168953757
-143.63636363636363,-86.36363636363636,8.06917309829304
-140.0,-86.36363636363636,6.638432200442021
-136.36363636363637,-86.36363636363636,6.136808798275302
-132.72727272727272,-86.36363636363636,4.792300671527515
-129.0909090909091,-86.36363636363636,7.310754960126339
-125.45454545454545,-86.36363636363636,6.544037018718239
-121.81818181818181,-86.36363636363636,6.138007196278181
-118.18181818181819,-86.36363636363636,6.643880167505941
-114.54545454545455,-86.36363636363636,7.2500340809224815
-110.9090909090909,-86.36363636363636,7.270602359741709
-107.27272727272728,-86.36363636363636,5.931143575990811
-103.63636363636364,-86.36363636363636,4.358764540344641
-100.0,-86.36363636363636,6.503922757758289
-96.36363636363636,-86.36363636363636,5.301097632516825
-92.72727272727273,-86.36363636363636,7.1590373413304285
-89.0909090909091,-86.36363636363636,7.721037159890853
-85.45454545454545,-86.36363636363636,6.668099892771856
-81.81818181818183,-86.36363636363636,5.417608840179284
-78.18181818181819,-86.36363636363636,5.749125905164027
-74.54545454545455,-86.36363636363636,5.833453698189203
-70.9090909090909,-86.36363636363636,7.248921826178718
-67.27272727272728,-86.36363636363636,6.564628794735233
-63.63636363636364,-86.36363636363636,6.164125607560354
-60.0,-86.36363636363636,6.371063716486681
-56.363636363636374,-86.36363636363636,3.1517349922297035
-52.727272727272734,-86.36363636363636,8.926440424526113
-49.09090909090909,-86.36363636363636,7.164581133326437
-45.45454545454547,-86.36363636363636,5.686055117896289
-41.81818181818181,-86.36363636363636,5.36521888732516
-38.18181818181819,-86.36363636363636,5.732460729105203
-34.54545454545456,-86.36363636363636,6.0570237176826875
-30.909090909090907,-86.36363636363636,6.809717199801714
-27.27272727272728,-86.36363636363636,7.0896216529502984
-23.636363636363654,-86.36363636363636,4.704999179738834
-20.0,-86.36363636363636,5.961865970507179
-16.363636363636374,-86.36363636363636,6.6784672061163715
-12.72727272727272,-86.36363636363636,5.825556783254985
-9.090909090909093,-86.36363636363636,6.457263400839773
-5.4545454545454675,-86.36363636363636,5.938893563530211
-1.818181818181813,-86.36363636363636,4.312035208854354
1.818181818181813,-86.36363636363636,6.672870248475254
5.454545454545439,-86.36363636363636,5.8942922210019795
9.090909090909093,-86.36363636363636,5.149747362778518
12.72727272727272,-86.36363636363636,6.942748412050462
16.363636363636346,-86.36363636363636,6.941533065278965
20.0,-86.36363636363636,8.517994425826444
23.636363636363626,-86.36363636363636,8.031100275467457
27.272727272727252,-86.36363636363636,5.81320243799518
30.909090909090907,-86.36363636363636,5.59244840987379
34.54545454545453,-86.36363636363636,5.604408266846724
38.18181818181819,-86.36363636363636,5.493078631165904
41.81818181818181,-86.36363636363636,7.922348637407436
45.45454545454544,-86.36363636363636,6.204909710080536
49.09090909090909,-86.36363636363636,4.789432284040046
52.72727272727272,-86.36363636363636,7.5154234216744555
56.363636363636346,-86.36363636363636,6.408756907526591
60.0,-86.36363636363636,5.073347086062699
63.636363636363626,-86.36363636363636,7.165256536215286
67.27272727272725,-86.36363636363636,6.5047928806459865
70.9090909090909,-86.36363636363636,6.398859455274602
74.54545454545453,-86.36363636363636,6.532500525641346
78.18181818181819,-86.36363636363636,6.189063827810695
81.81818181818181,-86.36363636363636,5.313206785588487
85.45454545454544,-86.36363636363636,6.713562380180236
89.09090909090907,-86.36363636363636,6.236594972326647
92.72727272727269,-86.36363636363636,6.828599547817709
96.36363636363637,-86.36363636363636,6.422274290523094
100.0,-86.36363636363636,7.266774623709665
103.63636363636363,-86.36363636363636,6.694293154631308
107.27272727272725,-86.36363636363636,5.548340484690278
110.90909090909088,-86.36363636363636,7.406428800882366
114.54545454545456,-86.36363636363636,6.135465512613414
118.18181818181819,-86.36363636363636,6.8721446344667445
121.81818181818181,-86.36363636363636,5.533310233570929
125.45454545454544,-86.36363636363636,6.735799083833044
129.09090909090907,-86.36363636363636,5.482708476320291
132.7272727272727,-86.36363636363636,5.941016562447526
136.36363636363637,-86.36363636363636,5.019763330365605
140.0,-86.36363636363636,7.140460557545913
143.63636363636363,-86.36363636363636,6.938939301171529
147.27272727272725,-86.36363636363636,7.20792710694024
150.90909090909088,-86.36363636363636,6.849585902224394
154.54545454545456,-86.36363636363636,6.404108920992508
158.1818181818182,-86.36363636363636,6.68513282667156
161.8181818181818,-86.36363636363636,6.88168162301875
165.45454545454544,-86.36363636363636,5.361969873076117
169.09090909090907,-86.36363636363636,6.867035251982259
172.7272727272727,-86.36363636363636,7.254430807845294
176.36363636363637,-86.36363636363636,6.0047991755325265
180.0,-86.36363636363636,6.37508442230853
-180.0,-84.54545454545455,7.311306171720715
-176.36363636363637,-84.54545454545455,4.707448101260065
-172.72727272727272,-84.54545454545455,4.490587578817323
-169.0909090909091,-84.54545454545455,7.402848447712429
-165.45454545454547,-84.54545454545455,6.041959775354167
-161.8181818181818,-84.54545454545455,5.452997015683473
-158.1818181818182,-84.54545454545455,6.748437484560905
-154.54545454545456,-84.54545454545455,6.606700297262085
-150.9090909090909,-84.54545454545455,7.266935419424826
-147.27272727272728,-84.54545454545455,6.1095510538927975
-143.63636363636363,-84.54545454545455,7.631593590209418
-140.0,-84.54545454545455,5.487532743480057
-136.36363636363637,-84.54545454545455,6.88453087721512
-132.72727272727272,-84.54545454545455,7.037518971370326
-129.0909090909091,-84.54545454545455,6.798555656426166
-125.45454545454545,-84.54545454545455,7.5559978840064
-121.81818181818181,-84.54545454545455,6.4850381390327545
-118.18181818181819,-84.54545454545455,6.475160302300446
-114.54545454545455,-84.54545454545455,5.888253752937037
-110.9090909090909,-84.54545454545455,5.249903751416951
-107.27272727272728,-84.54545454545455,7.385608748635988
-103.63636363636364,-84.54545454545455,7.318804612676763
-100.0,-84.54545454545455,5.450446795658384
-96.36363636363636,-84.54545454545455,5.501876944289554
-92.72727272727273,-84.54545454545455,6.345950025160197
-89.0909090909091,-84.54545454545455,5.42771881010806
-85.45454545454545,-84.54545454545455,5.557856886219472
-81.81818181818183,-84.54545454545455,7.023807142655779
-78.18181818181819,-84.54545454545455,8.503805782605006
-74.54545454545455,-84.54545454545455,5.837951588596246
-70.9090909090909,-84.54545454545455,6.567721099954892
-67.27272727272728,-84.54545454545455,7.036237386794194
-63.63636363636364,-84.54545454545455,7.537525202051227
-60.0,-84.54545454545455,7.855780631841931
-56.363636363636374,-84.54545454545455,7.4878444561070445
-52.727272727272734,-84.54545454545455,6.422568696808125
-49.09090909090909,-84.54545454545455,4.694566835128282
-45.45454545454547,-84.54545454545455,7.673469901116267
-41.81818181818181,-84.54545454545455,5.428782533703452
-38.18181818181819,-84.54545454545455,6.331890643346437
-34.54545454545456,-84.54545454545455,4.707594250989928
-30.909090909090907,-84.54545454545455,8.465583390853329
-27.27272727272728,-84.54545454545455,6.793338413914291
-23.636363636363654,-84.54545454545455,7.0918113783346834
-20.0,-84.54545454545455,6.69922150643131
-16.363636363636374,-84.54545454545455,6.23305640782386
-12.72727272727272,-84.54545454545455,5.337903446143664
-9.090909090909093,-84.54545454545455,7.820786681105186
-5.4545454545454675,-84.54545454545455,5.902109990744435
-1.818181818181813,-84.54545454545455,6.452510005824859
1.818181818181813,-84.54545454545455,7.21193459695678
5.454545454545439,-84.54545454545455,6.8550511181281255
9.090909090909093,-84.54545454545455,5.660778104081596
12.72727272727272,-84.54545454545455,4.911491222244531
16.363636363636346,-84.54545454545455,6.618807938702671
20.0,-84.54545454545455,7.237644476918975
23.636363636363626,-84.54545454545455,5.847809694061955
27.272727272727252,-84.54545454545455,7.322734829894583
30.909090909090907,-84.54545454545455,6.290139662997009
34.54545454545453,-84.54545454545455,5.132892223530781
38.18181818181819,-84.54545454545455,5.776680037170187
41.81818181818181,-84.54545454545455,4.888095375798902
45.45454545454544,-84.54545454545455,6.120456824584353
49.09090909090909,-84.54545454545455,6.060881366731659
52.72727272727272,-84.54545454545455,5.7927884816933375
56.363636363636346,-84.54545454545455,6.5593565505650675
60.0,-84.54545454545455,5.394632520426744
63.636363636363626,-84.54545454545455,6.124203574227008
67.27272727272725,-84.54545454545455,4.170098433259934
70.9090909090909,-84.54545454545455,6.178916825269154
74.54545454545453,-84.54545454545455,5.834501957622968
78.18181818181819,-84.54545454545455,5.484409777339898
81.81818181818181,-84.54545454545455,7.599923056192337
85.45454545454544,-84.54545454545455,6.749486096771405
89.09090909090907,-84.54545454545455,7.267360452805861
92.72727272727269,-84.54545454545455,6.045350129592124
96.36363636363637,-84.54545454545455,5.985868097124101
100.0,-84.54545454545455,5.786902739890794
103.63636363636363,-84.54545454545455,7.137729604275372
107.27272727272725,-84.54545454545455,6.106730764135848
110.90909090909088,-84.54545454545455,6.332282598633509
114.54545454545456,-84.54545454545455,7.715778233985481
118.18181818181819,-84.54545454545455,5.683268020224897
121.81818181818181,-84.54545454545455,6.988995006200012
125.45454545454544,-84.54545454545455,3.496380436317383
129.09090909090907,-84.54545454545455,6.181218279004026
132.7272727272727,-84.54545454545455,6.984292489664426
136.36363636363637,-84.54545454545455,6.351351530918064
140.0,-84.54545454545455,4.5047619367790235
143.63636363636363,-84.54545454545455,5.888655436592738
147.27272727272725,-84.54545454545455,6.416016930007006
150.90909090909088,-84.54545454545455,5.0540068383656465
154.54545454545456,-84.54545454545455,8.013427998337775
158.1818181818182,-84.54545454545455,6.4172215059085005
161.8181818181818,-84.54545454545455,5.327898779210307
165.45454545454544,-84.54545454545455,7.23250946945652
169.09090909090907,-84.54545454545455,6.109458558337218
172.7272727272727,-84.54545454545455,5.252688957107615
176.36363636363637,-84.54545454545455,5.459620421914119
180.0,-84.54545454545455,6.459614788496198
-180.0,-82.72727272727273,6.385746843357667
-176.36363636363637,-82.72727272727273,5.581256258625349
-172.72727272727272,-82.72727272727273,7.219223006389802
-169.0909090909091,-82.72727272727273,5.564184597746981
-165.45454545454547,-82.72727272727273,4.217355351696526
-161.8181818181818,-82.72727272727273,6.045963458108472
-158.1818181818182,-82.72727272727273,6.817547921520743
-154.54545454545456,-82.72727272727273,6.084254093911687
-150.9090909090909,-82.72727272727273,6.315443753472317
-147.27272727272728,-82.72727272727273,5.726101482398055
-143.63636363636363,-82.72727272727273,6.739373040852753
-140.0,-82.72727272727273,6.298187879607716
-136.36363636363637,-82.72727272727273,5.431611940691325
-132.72727272727272,-82.72727272727273,8.20414208277103
-129.0909090909091,-82.72727272727273,6.502284786392298
-125.45454545454545,-82.72727272727273,7.037252048364013
-121.81818181818181,-82.72727272727273,4.642777222812643
-118.18181818181819,-82.72727272727273,7.038711449708819
-114.54545454545455,-82.72727272727273,6.140521719330619
-110.9090909090909,-82.72727272727273,6.003403169801036
-107.27272727272728,-82.72727272727273,6.060190678341329
-103.63636363636364,-82.72727272727273,6.825093020637698
-100.0,-82.72727272727273,8.133997366803428
-96.36363636363636,-82.72727272727273,8.10113308492744
-92.72727272727273,-82.72727272727273,5.5677970987549195
-89.0909090909091,-82.72727272727273,7.146880165384184
-85.45454545454545,-82.72727272727273,6.273357474665973
-81.81818181818183,-82.72727272727273,6.353885295452117
-78.18181818181819,-82.72727272727273,4.624161025759978
-74.54545454545455,-82.72727272727273,7.209169337935078
-70.9090909090909,-82.72727272727273,5.373430138914489
-67.27272727272728,-82.72727272727273,3.804810848899696
-63.63636363636364,-82.72727272727273,3.93981251630049
-60.0,-82.72727272727273,6.045643408629884
-56.363636363636374,-82.72727272727273,6.365992379928206
-52.727272727272734,-82.72727272727273,5.45909330288492
-49.09090909090909,-82.72727272727273,6.640334037375412
-45.45454545454547,-82.72727272727273,7.081722229636022
-41.81818181818181,-82.72727272727273,5.214987634939629
-38.18181818181819,-82.72727272727273,5.4905988952978415
-34.54545454545456,-82.72727272727273,6.510723730457676
-30.909090909090907,-82.72727272727273,5.841369499152584
-27.27272727272728,-82.72727272727273,8.780757451431317
-23.636363636363654,-82.72727272727273,4.010149277510659
-20.0,-82.72727272727273,6.518589599410805
-16.363636363636374,-82.72727272727273,5.175071623603329
-12.72727272727272,-82.72727272727273,8.999019816670836
-9.090909090909093,-82.72727272727273,6.895937366199333
-5.4545454545454675,-82.72727272727273,6.6731793895150515
-1.818181818181813,-82.72727272727273,5.784111631172039
1.818181818181813,-82.72727272727273,4.716207387834265
5.454545454545439,-82.72727272727273,5.235088878809464
9.090909090909093,-82.72727272727273,7.714573741134727
12.72727272727272,-82.72727272727273,6.102765771573227
16.363636363636346,-82.72727272727273,6.634348657520723
20.0,-82.72727272727273,6.809005361319408
23.636363636363626,-82.72727272727273,4.185323092313771
27.272727272727252,-82.72727272727273,6.435537926531636
30.909090909090907,-82.72727272727273,7.425189155315988
34.54545454545453,-82.72727272727273,6.90959640999338
38.18181818181819,-82.72727272727273,7.3137975999521
41.81818181818181,-82.72727272727273,6.836853510468632
45.45454545454544,-82.72727272727273,6.210287296711084
49.09090909090909,-82.72727272727273,6.303289659933467
52.72727272727272,-82.72727272727273,6.034457919276576
56.363636363636346,-82.72727272727273,7.019257579543978
60.0,-82.72727272727273,6.167177196302851
63.636363636363626,-82.72727272727273,5.53197714733199
67.27272727272725,-82.72727272727273,4.263491173006702
70.9090909090909,-82.72727272727273,6.046612979607501
74.54545454545453,-82.72727272727273,5.917696899066186
78.18181818181819,-82.72727272727273,5.998283057480683
81.81818181818181,-82.72727272727273,6.633014832697913
85.45454545454544,-82.72727272727273,5.428606340973454
89.09090909090907,-82.72727272727273,8.363093276744976
92.72727272727269,-82.72727272727273,5.585941834855158
96.36363636363637,-82.72727272727273,6.197456847241316
100.0,-82.72727272727273,6.949151028988676
103.63636363636363,-82.72727272727273,6.358667768429713
107.27272727272725,-82.72727272727273,6.17898427971634
110.90909090909088,-82.72727272727273,4.998409206737563
114.54545454545456,-82.72727272727273,6.597449656620015
118.18181818181819,-82.72727272727273,7.396061418427996
121.81818181818181,-82.72727272727273,7.219489152840602
125.45454545454544,-82.72727272727273,7.241859007253005
129.09090909090907,-82.72727272727273,5.864064815374182
132.7272727272727,-82.72727272727273,5.695131259319791
136.36363636363637,-82.72727272727273,8.460984987135223
140.0,-82.72727272727273,5.682312675166853
143.63636363636363,-82.72727272727273,5.389594149872059
147.27272727272725,-82.72727272727273,6.275589617011164
150.90909090909088,-82.72727272727273,6.3749641538903825
154.54545454545456,-82.72727272727273,6.799988766002434
158.1818181818182,-82.72727272727273,6.780601152524387
161.8181818181818,-82.72727272727273,7.603792116972578
165.45454545454544,-82.72727272727273,5.569996104608483
169.09090909090907,-82.72727272727273,6.798302542203105
172.7272727272727,-82.72727272727273,7.040733699056632
176.36363636363637,-82.72727272727273,9.097765166332247
180.0,-82.72727272727273,5.704284347159276
